property_id,listing_id,listing_name,date,occupancy,average_daily_rate_usd,revpar_usd,revenue_usd,min_nights
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2025-08,0.548,8977.0,4919.4,152597.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2025-09,0.233,7295.0,1699.74,51066.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2025-10,0.387,8345.0,3229.51,100150.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2025-11,1.0,9187.0,9187.0,275607.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2025-12,0.71,15551.0,11041.21,342108.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-01,0.581,22699.0,13188.12,408590.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-02,0.786,10781.0,8473.87,237196.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-03,0.484,9348.0,4524.43,140234.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-04,0.933,8264.0,7710.31,231403.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-05,0.387,7406.0,2866.12,88875.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-06,0.433,7919.0,3428.93,102949.0,2
TLXC258BugQE9_p7Y8ZB,1287659022209928913,Gated community 4Bdrm Villa w/ Housekeeping,2026-07,0.0,7919.0,0.0,0.0,2
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2024-08,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2024-09,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2024-10,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2024-11,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2024-12,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-01,0.226,9039.0,2042.81,63274.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-02,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-03,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-04,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-05,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-06,0.0,9039.0,0.0,0.0,3
rbXC258BugQE9_p7cNRW,769992680343179193,Miralunabnb Two Bedroom,2026-07,0.0,9039.0,0.0,0.0,3
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2025-08,0.323,1126.0,363.7,11255.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2025-09,0.0,1277.5,0.0,0.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2025-10,0.065,1429.0,92.89,2858.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2025-11,0.3,1540.0,462.0,13860.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2025-12,0.0,2101.5,0.0,0.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-01,0.484,2663.0,1288.89,39947.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-02,0.5,1489.0,744.5,20839.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-03,0.419,1648.0,690.51,21441.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-04,0.0,1576.3333333333333,0.0,0.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-05,0.0,1504.6666666666665,0.0,0.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-06,0.333,1433.0,477.19,14327.0,2
BrXC258BugQE9_p7gfHY,51388326,Ikal Kaan | Luxury Bungalow | Concierge,2026-07,0.323,1590.0,513.57,15901.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2025-08,0.0,5190.0,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2025-09,0.0,5190.0,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2025-10,0.0,5190.0,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2025-11,0.0,5190.0,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2025-12,0.129,5190.0,669.51,20761.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-01,0.161,5369.0,864.41,26845.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-02,0.0,5030.166666666667,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-03,0.0,4691.333333333334,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-04,0.0,4352.5,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-05,0.0,4013.6666666666665,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-06,0.0,3674.833333333333,0.0,0.0,2
E7PA258BugQE9_p7wnUp,47801740,2 Amazing Pools (25m + Roof) 3BR House 3Terraces,2026-07,0.484,3336.0,1614.62,50036.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2025-12,0.871,5416.0,4717.34,146240.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-01,0.097,6279.0,609.06,18836.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-02,0.0,5058.0,0.0,0.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-03,0.452,3837.0,1734.32,53710.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-04,0.633,2547.0,1612.25,48384.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-05,0.0,2547.0,0.0,0.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-06,0.0,2547.0,0.0,0.0,2
MrPA258BugQE9_p7w3e2,1474337262162063986,Art House Tulum - A Living Work of Art,2026-07,0.0,2547.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2025-08,0.0,1147.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2025-09,0.0,1147.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2025-10,0.0,1147.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2025-11,0.0,1147.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2025-12,0.065,1147.0,74.56,2294.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-01,0.323,1264.0,408.27,12635.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-02,0.214,1102.0,235.83,6609.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-03,0.0,1102.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-04,0.0,1102.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-05,0.0,1102.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-06,0.0,1102.0,0.0,0.0,2
gLPA258BugQE9_p7_8ia,1181149552511716754,luxury apartment in tulum,2026-07,0.0,1102.0,0.0,0.0,2
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2025-08,0.258,6508.0,1679.06,52058.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2025-09,0.233,5709.0,1330.2,39967.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2025-10,0.226,7470.0,1688.22,52291.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2025-11,0.333,7616.0,2536.13,76162.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2025-12,0.29,12738.0,3694.02,114652.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-01,0.355,13360.0,4742.8,146959.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-02,0.536,8823.0,4729.13,132341.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-03,0.581,8656.0,5029.14,155804.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-04,0.367,10744.0,3943.05,118190.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-05,0.0,11124.0,0.0,0.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-06,0.567,11504.0,6522.77,195557.0,1
-7TB258BugQE9_p7SDEP,1386408391506553532,Stunning 6 Private Villas & PH /Wifi/AC/Pool/Gym.,2026-07,0.0,11504.0,0.0,0.0,1
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2025-11,1.0,1108.0,1108.0,33221.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2025-12,0.806,1232.0,992.99,30792.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-01,0.387,1851.0,716.34,22219.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-02,0.0,1744.6666666666667,0.0,0.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-03,0.0,1638.3333333333335,0.0,0.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-04,0.0,1532.0,0.0,0.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-05,0.0,1425.6666666666667,0.0,0.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-06,0.0,1319.3333333333335,0.0,0.0,2
H7TB258BugQE9_p7XVai,1300829477672931941,Modern and bright | Rooftop pools | Gym + coworking,2026-07,0.419,1213.0,508.25,15765.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2025-12,0.71,1989.0,1412.19,43738.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-01,0.871,1950.0,1698.45,52622.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-02,0.857,1744.0,1494.61,41852.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-03,0.903,1555.0,1404.16,43524.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-04,0.533,1654.0,881.58,26457.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-05,0.419,1378.0,577.38,17923.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-06,0.567,1617.0,916.84,27487.0,2
UbTB258BugQE9_p7YVkh,1467468581761531048,Modern Loft Aflora Jungle Access Beach Club,2026-07,1.0,1569.0,1569.0,48617.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2025-08,0.194,11271.0,2186.57,67629.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2025-09,0.0,12319.25,0.0,0.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2025-10,0.0,13367.5,0.0,0.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2025-11,0.0,14415.75,0.0,0.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2025-12,0.129,15464.0,1994.86,61855.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-01,0.129,12859.0,1658.81,51436.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-02,0.25,14445.0,3611.25,101122.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-03,0.161,10882.0,1752.0,54410.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-04,0.0,10584.666666666666,0.0,0.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-05,0.0,10287.333333333332,0.0,0.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-06,0.233,9990.0,2327.67,69922.0,2
gLTB258BugQE9_p7a2lM,17313066,5 Bdrs | 12 guest | Pool | walk 2 restaurants,2026-07,0.258,10435.0,2692.23,83471.0,2
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2025-08,0.097,1483.0,143.85,4452.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2025-09,0.133,1415.0,188.2,5657.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2025-10,0.0,1738.0,0.0,0.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2025-11,0.1,2061.0,206.1,6182.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2025-12,0.194,3353.0,650.48,20119.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-01,0.065,3217.0,209.11,6434.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-02,0.071,3820.0,271.22,7640.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-03,0.0,3157.5,0.0,0.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-04,0.0,2495.0,0.0,0.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-05,0.0,1832.5,0.0,0.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-06,0.133,1170.0,155.61,4685.0,1
U7fD258BugQE9_p7j569,1003803353504705029,NHOA 311C Lux 1BR Condo Pool View in Aldea Zama,2026-07,0.032,1905.0,60.96,1905.0,1
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-01,0.548,2045.0,1120.66,34777.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-02,0.821,1977.0,1623.12,45487.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-03,0.71,2270.0,1611.7,49939.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-04,0.567,2037.0,1154.98,34640.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-05,0.452,1738.0,785.58,24338.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-06,1.0,1713.0,1713.0,51397.0,2
W7fD258BugQE9_p7rtCx,1578374087487743218,Jungle Condo w/ Private Pool + Gym & Spa Access,2026-07,1.0,1674.0,1674.0,51863.0,2
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2025-08,0.387,1306.0,505.42,15687.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2025-09,0.267,1038.0,277.15,8300.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2025-10,0.452,1124.0,508.05,15726.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2025-11,0.833,1785.0,1486.9,44593.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2025-12,0.355,5764.0,2046.22,63410.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-01,0.677,2906.0,1967.36,61039.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-02,0.857,3165.0,2712.4,75929.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-03,0.839,1260.0,1057.14,32755.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-04,0.333,1246.0,414.92,12460.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-05,0.129,1170.0,150.93,4685.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-06,0.1,1127.0,112.7,3382.0,3
PQD5258BugQE9_p7Rny7,1152259696934763652,Adora Loft-Private Paradise,2026-07,0.613,836.0,512.47,15882.0,3
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2025-08,0.0,8528.0,0.0,0.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2025-09,0.0,8528.0,0.0,0.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2025-10,0.0,8528.0,0.0,0.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2025-11,0.2,8528.0,1705.6,51164.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2025-12,0.032,10555.0,337.76,10555.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-01,0.032,9331.0,298.59,9331.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-02,0.071,9904.0,703.18,19808.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-03,0.226,10023.0,2265.2,70156.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-04,0.2,10303.0,2060.6,61816.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-05,0.0,10303.0,0.0,0.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-06,0.0,10303.0,0.0,0.0,4
EAD5258BugQE9_p7TocQ,31190294,EcoChic Beachfront Villa! Near a cenote and Tulum!,2026-07,0.0,10303.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2025-08,0.0,1501.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2025-09,0.0,1501.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2025-10,0.0,1501.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2025-11,0.0,1501.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2025-12,0.0,1501.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-01,0.452,1501.0,678.45,21014.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-02,0.357,1334.0,476.24,13335.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-03,0.0,1334.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-04,0.0,1334.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-05,0.0,1334.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-06,0.0,1334.0,0.0,0.0,4
qQD5258BugQE9_p7me99,1428517704544661552,Luxury penthouse with panoramic view,2026-07,0.0,1334.0,0.0,0.0,4
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2025-08,0.129,1244.0,160.48,4976.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2025-09,0.7,1104.0,772.8,23191.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2025-10,0.871,1295.0,1127.94,34971.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2025-11,0.6,1479.0,887.4,26632.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2025-12,0.839,2906.0,2438.13,75560.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-01,0.484,6631.0,3209.4,99450.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-02,0.071,1944.0,138.02,3888.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-03,0.581,1932.0,1122.49,34777.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-04,0.233,1652.0,384.92,11566.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-05,0.355,1215.0,431.32,13374.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-06,0.967,1240.0,1199.08,35982.0,1
6wD5258BugQE9_p7nvRp,1020180231527286385,Panacea Condo: 1 Bdr Suite Apt Balcony/Pool/Gym,2026-07,0.29,1555.0,450.95,13996.0,1
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2025-12,0.548,2599.0,1424.25,44185.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-01,0.419,2745.0,1150.15,35671.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-02,0.464,2337.0,1084.37,30383.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-03,0.0,2337.0,0.0,0.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-04,0.0,2337.0,0.0,0.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-05,0.0,2337.0,0.0,0.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-06,0.0,2337.0,0.0,0.0,2
0wH5258BugQE9_p7726A,1322667965405422479,2 Br. with Stunning Private Pool in Aldea Zama,2026-07,0.0,2337.0,0.0,0.0,2
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2025-12,0.161,1497.0,241.02,7484.0,1
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2026-01,0.258,1475.0,380.55,11800.0,1
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2026-02,0.0,1195.5,0.0,0.0,1
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2026-03,0.258,916.0,236.33,7329.0,1
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2026-04,0.0,916.0,0.0,0.0,1
beLi258BugQE9_p7NwtI,1442816187023847043,Harmonia Loft with Kitchen | Pool | Wi-Fi | 2 people,2026-05,0.0,916.0,0.0,0.0,1
